date,date,symbol,open,high,low,close,Volume USD,Volume BTC,hourly_log_returns,rolling_vol,ewma_vol,ewma_vol_step,positive_directional_movement,negative_directional_movement,atr,positive_directional_indicator,negative_directional_indicator,dx,adx,cross_over,trade_cycle,trade_group,u1,u0,u11,u10,u01,u00,expected_profit,trade_profit,Cumulative_profits,Cumulative_expected_profit
2020-02-03 03:00:00,03-02-20 03:00,BTC/USD,9394.9,9413.1,9352.9,9393.58,1222767.88,130.32,-0.00014051163289122013,0.004695797075097303,0.005021344538869344,47.16840163343229,0.0,44.79999999999927,71.33916666666664,0.2370717347880429,0.2417559311738517,0.9782635212606062,26.39602983251055,-1,-1.0,492,,,,,,,495.99999936215545,14999,7394507,244527.99968554432
2020-02-03 05:00:00,03-02-20 05:00,BTC/USD,9392.74,9428.4,9392.74,9410.61,418789.63,44.47,0.001900725708982672,0.004692068157460964,0.004839842578683712,45.545870969386726,20.899999999999636,0.0,64.14249999999993,0.25282249158774045,0.18961686869080563,14.28571428571421,25.695249851168793,1,1.0,493,,1,,,,1,495.99999936215545,14999,7409506,245023.99968490648
2020-02-04 04:00:00,04-02-20 04:00,BTC/USD,9292.21,9317.5,9260.4,9271.8,422499.27,45.44,-0.0021988792533129318,0.00442550450319854,0.003805038631324803,35.279557181917305,11.30999999999949,0.0,46.80833333333354,0.13264197970446656,0.10117500445077386,13.457951041229974,20.526096680869323,1,1.0,494,,1,,,1,,495.99999936215545,14999,7424505,245519.99968426864
2020-02-05 11:00:00,05-02-20 11:00,BTC/USD,9389.4,9431.3,9373.6,9418.0,4802226.87,510.37,0.0030413584063186867,0.004545225048258768,0.004077930532834179,38.405949758232296,0.0,120.5,48.69791666666644,0.2609368983957226,0.2731807486631035,2.2923508209853996,20.4765533880685,-1,-1.0,495,1,,1,,,,495.99999936215545,14999,7439504,246015.9996836308
2020-02-11 16:00:00,11-02-20 16:00,BTC/USD,9779.9,10274.0,9779.0,10247.0,26242439.74,2578.92,0.046655720772005395,0.005106070310688763,0.010074674067844102,103.23518517319852,486.5,0.0,60.05541666666651,0.3906114491476632,0.10133695961369005,58.801793924350655,54.12303559914599,1,1.0,496,,,,,,,495.99999936215545,14999,7454503,246511.99968299296
2020-02-11 17:00:00,11-02-20 17:00,BTC/USD,10247.0,10299.0,10225.0,10274.0,9240226.96,900.0,0.0026314522274952907,0.005107138394802407,0.009877320123709466,101.47958695099106,0.0,446.0,60.91249999999983,0.38511526096176313,0.40242150625897993,2.1975158516460658,51.80798036857444,-1,-1.0,497,,,,,,,495.99999936215545,14999,7469502,247007.99968235512
2020-02-11 18:00:00,11-02-20 18:00,BTC/USD,10274.0,10316.0,10190.0,10238.0,11025216.66,1076.85,-0.003510144009684602,0.005113178243415714,0.009733792001364164,99.65456250996631,17.0,0.0,64.15416666666654,0.3766967591089181,0.3750081184646365,0.2246414377052326,49.376326372253914,1,1.0,498,1,,,1,,,495.99999936215545,14999,7484501,247503.99968171728
2020-02-14 13:00:00,14-02-20 13:00,BTC/USD,10250.0,10260.75,10232.0,10244.0,1178400.24,114.98,-0.000585537247138376,0.0050983413750371,0.004621591965378536,47.34358809333772,0.0,6.0,68.70458333333333,0.11340825151160465,0.147976542079313,13.225058004640362,38.87196378056631,-1,-1.0,499,,,,,,,495.99999936215545,14999,7499500,247999.99968107944
2020-02-14 14:00:00,14-02-20 14:00,BTC/USD,10244.0,10327.0,10196.0,10218.0,4235961.1,412.22,-0.0025412974286725325,0.005101997800012684,0.004559825099136985,46.592292862981715,66.25,0.0,65.95875000000001,0.1599800380288185,0.15413673950259313,1.8602312719959813,36.814012130674556,1,1.0,500,1,,1,,,,495.99999936215545,14999,7514499,248495.9996804416
2020-02-17 01:00:00,17-02-20 01:00,BTC/USD,9884.4,9918.2,9860.0,9869.9,1155495.08,116.94,-0.001468035071261646,0.005247893986614918,0.005039005998845349,49.73448530800371,0.0,0.0,73.22500000000007,0.1921019688175704,0.16632525321497613,7.191617717097857,40.66020903300072,1,1.0,501,,,,,,,495.99999936215545,14999,7529498,248991.99967980376
2020-02-17 02:00:00,17-02-20 02:00,BTC/USD,9869.9,9869.9,9815.0,9853.4,1057745.44,107.41,-0.0016731483929373016,0.00524898430164569,0.004945205809707114,48.727090925368074,0.0,0.0,71.13333333333337,0.14438847235238875,0.17121602624179894,8.500371195248944,39.01446332114024,-1,-1.0,502,,,,,,,495.99999936215545,14999,7544497,249487.99967916592
2020-02-17 03:00:00,17-02-20 03:00,BTC/USD,9853.4,9861.2,9781.1,9825.2,2753011.24,280.64,-0.0028660595066309544,0.005250555799687173,0.004869785116899724,47.84661273056317,0.0,0.0,72.44166666666668,0.14178074312665256,0.1293569538709304,4.58209588459878,36.83957818479623,1,1.0,503,,1,,,,,495.99999936215545,14999,7559496,249983.99967852808
2020-02-17 05:00:00,17-02-20 05:00,BTC/USD,9763.0,9834.1,9760.27,9780.0,1320520.6,134.75,0.0017397538031915056,0.005263788881318405,0.0048344644902623074,47.28106271476537,0.0,21.970000000001164,74.5970833333334,0.13153999541983766,0.13789077991208357,2.3571117606821845,32.63626626533381,-1,-1.0,504,,,,,,,495.99999936215545,14999,7574495,250479.99967789024
2020-02-17 06:00:00,17-02-20 06:00,BTC/USD,9780.0,9847.7,9771.1,9789.4,783690.6,79.93,0.0009606835899871718,0.005262781466126612,0.004749912430535384,46.49879274748308,13.600000000000364,0.0,76.44291666666679,0.1357766961185624,0.13199936771992155,1.410629592688038,30.424868577736813,1,1.0,505,1,,,,,,495.99999936215545,14999,7589494,250975.9996772524
2020-02-17 09:00:00,17-02-20 09:00,BTC/USD,9819.9,9853.1,9813.5,9819.3,1169943.45,119.04,-6.1102285244518e-05,0.005267168572991678,0.004619958087903629,45.364754452552106,0.0,48.5,77.65958333333349,0.12238240612072887,0.14184233540612626,7.3649156293789115,25.001863868650943,-1,-1.0,506,,1,,,,1,495.99999936215545,14999,7604493,251471.99967661456
2020-02-18 15:00:00,18-02-20 15:00,BTC/USD,9719.95,9894.8,9719.9,9868.8,7076489.76,719.14,0.015197791080568466,0.005532127496516737,0.005533832103039121,54.612282258472476,159.6999999999989,0.0,69.01791666666668,0.2283163188302557,0.15165144316391316,20.176679006657167,25.510559484932447,1,1.0,507,1,,1,,,,495.99999936215545,14999,7619492,251967.99967597672
2020-02-21 03:00:00,21-02-20 03:00,BTC/USD,9662.4,9730.0,9634.2,9719.98,1659695.38,171.13,0.005941496285562369,0.006686516821851801,0.007948720571624799,77.26140498178161,60.0,0.0,74.58708333333318,0.21314570775771055,0.17853850923696427,8.835484561078648,28.33581002414178,1,1.0,508,,1,,,,,495.99999936215545,14999,7634491,252463.99967533888
2020-02-21 06:00:00,21-02-20 06:00,BTC/USD,9696.4,9715.9,9682.4,9688.4,574639.61,59.25,-0.0008253890114087273,0.006684859833777425,0.007493692969376673,72.60189496450896,0.0,13.899999999999636,75.19458333333326,0.18668232973341284,0.21211634260002993,6.377657357231935,26.1348589351221,-1,-1.0,509,,1,,,,,495.99999936215545,14999,7649490,252959.99967470104
2020-02-21 09:00:00,21-02-20 09:00,BTC/USD,9641.0,9663.8,9621.5,9663.8,8600649.45,892.41,0.002362107931825267,0.006680889779543493,0.007126922186288943,68.87315062385909,0.0,6.510000000000218,75.44416666666666,0.18606474987021188,0.18441341831155283,0.44572978935937246,22.912424070417917,1,1.0,510,1,,,,,,495.99999936215545,14999,7664489,253455.9996740632
2020-02-21 11:00:00,21-02-20 11:00,BTC/USD,9688.8,9719.0,9685.5,9697.7,2291943.46,236.03,0.0009181647667444635,0.006683260232930562,0.006871492425710506,66.63767209681278,0.0,23.5,73.09416666666668,0.19848825145645393,0.20373832841197778,1.3052536103509487,20.819986764410892,-1,-1.0,511,1,,,1,,,495.99999936215545,14999,7679488,253951.99967342537
2020-02-24 03:00:00,24-02-20 03:00,BTC/USD,9765.0,9790.8,9751.5,9773.01,1372395.95,140.4,0.0008199402547917614,0.005916455089165837,0.0045526586984247575,44.49317898629214,0.0,188.70000000000073,65.45916666666653,0.22437651971330774,0.22704994207585089,0.592216582064651,39.42494392142479,-1,-1.0,512,,1,,,,1,495.99999936215545,14999,7694487,254447.99967278753
2020-02-25 21:00:00,25-02-20 21:00,BTC/USD,9336.8,9432.9,9251.4,9398.2,13256865.5,1420.78,0.006554600461820715,0.0058158259590441064,0.005002185406222073,47.011538884756284,46.399999999999636,0.0,79.74708333333304,0.12847909798164112,0.11569388640127867,5.236128645711383,34.829587985072706,1,1.0,513,,,,,,,495.99999936215545,14999,7709486,254943.9996721497
2020-02-25 22:00:00,25-02-20 22:00,BTC/USD,9398.2,9432.9,9370.1,9400.8,1438396.16,152.88,0.00027661045976659626,0.005815896663685623,0.004907947199759137,46.138630035495694,0.0,118.70000000000073,80.41791666666631,0.1274073459998044,0.15716336015502413,10.456457221928577,33.328556417731214,-1,-1.0,514,,1,,,,1,495.99999936215545,14999,7724485,255439.99967151185
2020-03-01 12:00:00,01-03-20 12:00,BTC/USD,8678.5,8775.0,8600.0,8602.7,4945244.82,568.1,-0.008772595204048812,0.005431289519388027,0.005672098568139567,48.795362352134255,82.88999999999942,0.0,70.05333333333328,0.17220807955843218,0.11183740959269174,21.253873858782086,25.06818209865962,1,1.0,515,1,,,1,,,495.99999936215545,14999,7739484,255935.999670874
2020-03-02 01:00:00,02-03-20 01:00,BTC/USD,8581.2,8589.0,8542.73,8587.2,980926.93,114.45,0.0006989585802138107,0.005415363227363663,0.005319547197127831,45.680015691176116,0.0,18.100000000000364,73.40624999999993,0.1484319568610758,0.15456222506031012,2.023229674035411,24.061006704200285,-1,-1.0,516,,,,,,,495.99999936215545,14999,7754483,256431.99967023617
2020-03-02 02:00:00,02-03-20 02:00,BTC/USD,8587.2,8675.0,8582.93,8648.1,1659107.05,192.27,0.007066921196877194,0.005436948849702654,0.0054066434260482705,46.75719301280805,86.0,0.0,74.64249999999993,0.1939801944825894,0.09221734713244292,35.55685586112717,23.85195844904995,1,1.0,517,1,,,1,,,495.99999936215545,14999,7769482,256927.99966959833
2020-03-04 10:00:00,04-03-20 10:00,BTC/USD,8783.1,8788.3,8743.4,8750.8,1061978.49,121.21,-0.0036842957398833752,0.005571474290320045,0.004246965615837679,37.164346711072355,0.0,0.0,60.1891666666667,0.13448571863707376,0.13471416506292677,0.0848612646904395,22.44649135794369,-1,-1.0,518,,,,,,,495.99999936215545,14999,7784481,257423.9996689605
2020-03-04 11:00:00,04-03-20 11:00,BTC/USD,8750.8,8781.5,8723.9,8747.5,2832247.54,323.66,-0.00037717950190842167,0.005570419910434558,0.004162976101870512,36.4156334511123,0.0,0.0,60.84750000000008,0.13303066409192268,0.118739471629894,5.67628579976585,22.546728374979992,1,1.0,519,,,,,,,495.99999936215545,14999,7799480,257919.99966832265
2020-03-04 12:00:00,04-03-20 12:00,BTC/USD,8747.5,8772.7,8742.6,8749.2,914031.11,104.37,0.00019432235854189772,0.005568920445675674,0.00408135767918192,35.708614606698454,0.0,18.700000000000728,56.810000000000095,0.12048201607698054,0.14089362201490352,7.809299323737077,22.432337768600743,-1,-1.0,520,1,,,,,,495.99999936215545,14999,7814479,258415.9996676848
2020-03-04 14:00:00,04-03-20 14:00,BTC/USD,8784.49,8807.0,8758.4,8762.3,2415802.78,275.08,-0.002529238889758122,0.005571735809655065,0.004034408571706218,35.350698227861386,21.399999999999636,0.0,54.95750000000013,0.1505481508438319,0.14564284522888893,1.6561292139139279,22.010550989630577,1,1.0,521,,,,,,,495.99999936215545,14999,7829478,258911.99966704697
2020-03-04 15:00:00,04-03-20 15:00,BTC/USD,8762.3,8805.4,8718.4,8749.9,12065524.92,1379.49,-0.0014161558310603136,0.00556985465620711,0.003962429028123898,34.670857753181295,0.0,0.0,50.303333333333434,0.1018570671260994,0.15911801736134118,21.941155933603103,21.82566083337888,-1,-1.0,522,,1,,,1,,495.99999936215545,14999,7844477,259407.99966640913
2020-03-07 16:00:00,07-03-20 16:00,BTC/USD,9164.5,9241.5,9043.5,9076.2,9398096.43,1027.66,-0.00968172161569389,0.004856098255647423,0.003597485743210529,32.65150010252741,76.86000000000058,0.0,38.20874999999986,0.20456701671737587,0.20331294097119917,0.3074619682917125,20.040046198756375,1,1.0,523,,1,,,,1,495.99999936215545,14999,7859476,259903.9996657713
2020-03-07 19:00:00,07-03-20 19:00,BTC/USD,8913.2,8939.8,8894.72,8919.9,1388021.53,155.61,0.0007514117360689048,0.004894392035207572,0.004277753025617385,38.15712921320451,0.0,27.31999999999971,48.07499999999997,0.13589010227075835,0.14955798231929085,4.788219219674165,20.731589464286387,-1,-1.0,524,,,,,,,495.99999936215545,14999,7874475,260399.99966513345
2020-03-07 20:00:00,07-03-20 20:00,BTC/USD,8919.9,8928.2,8901.0,8915.3,622126.6,69.81,-0.0005158338680810309,0.004891046289928721,0.004193230134609457,37.383904619083694,0.0,6.280000000000655,48.46250000000001,0.13480354225776014,0.12427134382254236,4.065310456974683,20.333648108325892,1,1.0,525,,,,,,,495.99999936215545,14999,7889474,260895.9996644956
2020-03-07 21:00:00,07-03-20 21:00,BTC/USD,8915.3,8926.3,8903.3,8920.0,446196.39,50.05,0.00052704469325406,0.00488145926044866,0.00411737569653352,36.726991213078996,0.0,2.2999999999992724,48.51125000000002,0.12545199996564477,0.12612194765818777,0.2663024923171864,20.052104104428306,-1,-1.0,526,,,,,,,495.99999936215545,14999,7904473,261391.99966385777
2020-03-07 22:00:00,07-03-20 22:00,BTC/USD,8920.0,8960.1,8920.0,8953.02,1464996.17,163.78,0.003694958945688134,0.004879582595841704,0.004125368857085467,36.934509884863324,33.80000000000109,0.0,47.8279166666667,0.15669021753334636,0.12792389382072727,10.107131925314974,20.180594660238956,1,1.0,527,,1,,,,1,495.99999936215545,14999,7919472,261887.99966321993
2020-03-09 19:00:00,09-03-20 19:00,BTC/USD,7787.5,7920.0,7787.5,7880.9,8453757.5,1072.98,0.011922226432355056,0.005398276897157597,0.007920994139248266,62.42456271200166,101.60000000000036,0.0,122.04500000000012,0.10088491949690678,0.09095005940431787,5.178857447944542,64.93552749637098,1,1.0,528,,,,,,,495.99999936215545,14999,7934471,262383.99966258206
2020-03-09 20:00:00,09-03-20 20:00,BTC/USD,7880.9,7920.0,7832.9,7893.8,2503759.46,317.65,0.0016355306757762005,0.005387093525976678,0.007795436941504897,61.535620128851356,0.0,45.399999999999636,124.02833333333346,0.09675208621685895,0.10474757111950192,3.9679893297764806,62.39562330089373,-1,-1.0,529,,,,,,,495.99999936215545,14999,7949470,262879.9996619442
2020-03-09 23:00:00,09-03-20 23:00,BTC/USD,7916.06,7973.8,7881.5,7967.3,3807760.47,480.11,0.006452057720270142,0.00528822047934406,0.007696384740688538,61.31940614448779,53.900000000000546,0.0,115.31375000000014,0.12353976289326589,0.12350362959028408,0.014626298084139197,52.66675403670422,1,1.0,530,,,,,,,495.99999936215545,14999,7964469,263375.9996613064
2020-03-10 00:00:00,10-03-20 00:00,BTC/USD,7967.3,7979.8,7927.5,7973.1,3262130.11,409.86,0.0007277107545551087,0.005283638045156826,0.0075536048821889575,60.22564708618078,0.0,46.0,111.36791666666682,0.12791685217540963,0.13581110657991666,2.993332387572501,48.9035785091421,-1,-1.0,531,,,,,,,495.99999936215545,14999,7979468,263871.99966066855
2020-03-10 01:00:00,10-03-20 01:00,BTC/USD,7973.1,7991.6,7918.6,7927.7,1480109.89,185.92,-0.005710420025440217,0.005287261635827084,0.007458015088765221,59.12490621920404,11.800000000000182,0.0,110.73041666666681,0.1330935116442713,0.12744917272805895,2.1663778162914276,45.11720078667705,1,1.0,532,,1,,,,,495.99999936215545,14999,7994467,264367.9996600307
2020-03-10 03:00:00,10-03-20 03:00,BTC/USD,7888.02,7946.3,7887.0,7940.7,1585113.94,200.09,0.006656279788064042,0.005308149403078758,0.00737469397756811,58.560232467675085,0.0,21.199999999999818,110.08875000000012,0.13087925272412815,0.13621585614636614,1.998016154172833,37.82186245708767,-1,-1.0,533,,,,,,,495.99999936215545,14999,8009466,264863.99965939287
2020-03-10 06:00:00,10-03-20 06:00,BTC/USD,7968.3,7980.2,7940.5,7948.0,585769.87,73.6,-0.0025508454863702548,0.005297389712975646,0.006998169073008445,55.62144779227112,6.199999999999818,0.0,87.47791666666679,0.16766136215330557,0.11360009907262206,19.220999153260447,28.390010557632706,1,1.0,534,,1,,,1,,495.99999936215545,14999,8024465,265359.999658755
2020-03-15 11:00:00,15-03-20 11:00,BTC/USD,5472.8,5494.9,5408.4,5470.33,3485046.62,639.82,-0.00045142478284470846,0.026002253407234277,0.026685904851872926,145.98070588834602,0.0,138.5,119.96208333333334,0.16790374736461863,0.1571364563108485,3.3126028509755128,26.8230945948242,1,1.0,535,1,,,1,,,495.99999936215545,14999,8039464,265855.9996581172
2020-03-16 21:00:00,16-03-20 21:00,BTC/USD,4926.6,5010.0,4901.1,4998.9,4952580.92,1003.0,0.014568793269889201,0.02951951689887581,0.033597698921373154,167.95153713805226,0.0,51.100000000000364,217.01750000000007,0.0840178019437757,0.14297234094024666,25.9722903591426,39.44907785720259,-1,-1.0,536,1,,,,,,495.99999936215545,14999,8054463,266351.99965747935
2020-03-17 01:00:00,17-03-20 01:00,BTC/USD,5107.1,5447.8,5085.9,5224.2,17458232.83,3298.57,0.02266994763938578,0.029607444487787092,0.03168543139437929,165.5310306905163,327.8000000000002,0.0,208.15541666666672,0.17318790246870838,0.13114399697341525,13.815149043647605,34.394164975304555,1,1.0,537,1,,1,,,,495.99999936215545,14999,8069462,266847.9996568415
2020-03-21 21:00:00,21-03-20 21:00,BTC/USD,6334.7,6474.7,6160.0,6187.5,13021745.88,2063.59,-0.023511328798006666,0.03130691320411965,0.01700391364558474,105.21171568205558,94.69999999999982,0.0,161.09124999999986,0.16929069704282484,0.16199410789433566,2.2025124725757443,20.503686337299786,1,1.0,538,,1,,,1,,495.99999936215545,14999,8084461,267343.99965620367
2020-03-22 02:00:00,22-03-20 02:00,BTC/USD,6270.6,6340.8,6269.9,6294.0,1352066.24,214.34,0.0037247547958390017,0.031243293564085672,0.015533315659933176,97.76668876361941,0.0,86.29999999999927,143.82458333333327,0.1691615075076984,0.1737938866501151,1.35072351137451,21.7507308686492,-1,-1.0,539,,,,,,,495.99999936215545,14999,8099460,267839.9996555658
2020-03-22 03:00:00,22-03-20 03:00,BTC/USD,6294.0,6357.0,6262.6,6357.0,2081191.97,328.14,0.009959769312056669,0.031250582658938424,0.015327967487406674,97.43988931744423,16.199999999999818,0.0,142.56624999999994,0.17538921963180806,0.1753278446570164,0.017499854167666938,21.265332824580454,1,1.0,540,,1,,,,,495.99999936215545,14999,8114459,268335.999654928
2020-03-22 05:00:00,22-03-20 05:00,BTC/USD,6304.17,6398.4,6299.46,6367.3,712798.33,112.11,0.009964198679761187,0.03126076582144161,0.014948602928187456,95.18223942464799,0.0,34.35999999999967,139.56416666666658,0.18244893328636125,0.1893573445906007,1.858067417174051,20.644016016435334,-1,-1.0,541,,,,,,,495.99999936215545,14999,8129458,268831.99965429015
2020-03-22 07:00:00,22-03-20 07:00,BTC/USD,6312.0,6339.4,6276.6,6300.9,639343.46,101.28,-0.0017601032063389189,0.031228434685849547,0.01449960455909302,91.3605583663892,0.0,0.0,132.90583333333322,0.19061741709355567,0.18564522500266492,1.3214684463995308,20.45769180232978,1,1.0,542,,1,,,1,,495.99999936215545,14999,8144457,269327.9996536523
2020-03-29 10:00:00,29-03-20 10:00,BTC/USD,6101.8,6221.0,6101.8,6187.0,1484754.61,241.21,0.013866506930493967,0.013409335555233918,0.009113634270927273,56.38605523422704,74.89999999999964,0.0,69.6499999999999,0.13190954773869365,0.13065326633165825,0.47846889952161753,25.68679286350832,1,1.0,543,,,,,,,495.99999936215545,14999,8159456,269823.99965301447
2020-03-29 11:00:00,29-03-20 11:00,BTC/USD,6187.0,6204.3,6151.0,6153.8,1059844.74,171.58,-0.005380539364631984,0.01340052235750336,0.008978258293090575,55.250405884020786,0.0,49.19999999999982,67.97499999999991,0.11021208777736939,0.16403089371092303,19.62449709432261,25.515229846328495,-1,-1.0,544,,1,,,1,,495.99999936215545,14999,8174455,270319.99965237663
2020-03-29 19:00:00,29-03-20 19:00,BTC/USD,6080.0,6105.0,5907.5,5917.2,20243062.4,3383.84,-0.027141331942131974,0.01268422328627431,0.00940049651392687,55.62461797220807,0.0,0.0,64.10458333333322,0.11108150093272058,0.09093213563772733,9.974259974260004,21.3335837307544,1,1.0,545,,,,,,,495.99999936215545,14999,8189454,270815.9996517388
2020-03-29 20:00:00,29-03-20 20:00,BTC/USD,5917.2,5988.4,5895.8,5972.3,5827791.18,981.47,0.009268748806621258,0.012698258908468431,0.009484804191622087,56.6460960736246,0.0,0.0,64.64208333333322,0.07322371262271073,0.09017603341476456,10.374753451676641,20.418807048579854,-1,-1.0,546,,1,,,,1,495.99999936215545,14999,8204453,271311.99965110095
2020-03-31 20:00:00,31-03-20 20:00,BTC/USD,6476.7,6516.9,6465.4,6488.2,623425.26,96.04,0.0017740210901771596,0.010846131676369698,0.007315840308039553,47.466635086622226,29.599999999999454,0.0,71.38041666666663,0.1603614436732761,0.17453433189542011,4.232029561458823,30.318484343574607,-1,-1.0,547,,,,,,,495.99999936215545,14999,8219452,271807.9996504631
2020-03-31 21:00:00,31-03-20 21:00,BTC/USD,6488.2,6513.4,6446.2,6461.8,1971968.35,304.38,-0.004077225725449097,0.01074115550416109,0.007231897557902917,46.73107563965707,0.0,0.0,69.52208333333328,0.164647923621391,0.11668954109305903,17.04656810532093,29.61708051050243,1,1.0,548,,1,,,,1,495.99999936215545,14999,8234451,272303.9996498253
2020-04-01 01:00:00,01-04-20 01:00,BTC/USD,6331.0,6345.9,6315.1,6315.57,1750984.3,276.82,-0.002440188550179209,0.010766606683654529,0.00736523161035265,46.515635801394886,0.0,32.100000000000364,61.676249999999904,0.12242692014078868,0.14234274403302322,7.521943253725814,24.95911486605368,-1,-1.0,549,,,,,,,495.99999936215545,14999,8249450,272799.99964918743
2020-04-01 03:00:00,01-04-20 03:00,BTC/USD,6335.3,6404.2,6331.41,6392.4,1025152.27,161.16,0.00897261611801406,0.010762185329365204,0.007336811872101916,46.89983621122429,60.30000000000018,0.0,60.81333333333324,0.16547906160929612,0.12990572242929288,12.043050658748877,22.498735920154136,1,1.0,550,,1,,,,1,495.99999936215545,14999,8264449,273295.9996485496
2020-04-03 17:00:00,03-04-20 17:00,BTC/USD,6762.7,6801.0,6678.0,6728.1,3351247.41,498.03,-0.005129432778424137,0.009288366442350182,0.010320278151153613,69.43586342877663,0.0,54.69999999999982,118.56374999999996,0.08427252568062901,0.12998984371979896,21.33707293870644,33.96415841964819,-1,-1.0,551,1,,,1,,,495.99999936215545,14999,8279448,273791.99964791175
2020-04-04 04:00:00,04-04-20 04:00,BTC/USD,6714.4,6749.9,6698.0,6731.9,550383.69,81.75,0.0026029480051315335,0.009243052797044297,0.009032238778928526,60.80412823586894,24.599999999999454,0.0,95.62874999999997,0.14186807489030911,0.1343694582783244,2.7145538573163694,25.046344025686963,1,1.0,552,,,,,,,495.99999936215545,14999,8294447,274287.9996472739
2020-04-04 05:00:00,04-04-20 05:00,BTC/USD,6731.9,6770.1,6724.1,6749.3,1755923.13,259.71,0.002581374011521579,0.009206144259806813,0.008867981268149092,59.85266597311867,0.0,26.100000000000364,95.66624999999999,0.14181246434000125,0.14568443242348608,1.346786044327342,23.497259052160036,-1,-1.0,553,,,,,,,495.99999936215545,14999,8309446,274783.9996466361
2020-04-04 09:00:00,04-04-20 09:00,BTC/USD,6790.1,6875.0,6762.6,6857.1,3400900.6,497.74,0.009818942830390002,0.009126358950149847,0.008459799581470685,58.009691710102636,84.89999999999964,0.0,85.95375000000001,0.12642457910988916,0.12108740650252797,2.1563289527799885,20.298699670862757,1,1.0,554,1,,,1,,,495.99999936215545,14999,8324445,275279.99964599824
2020-04-05 20:00:00,05-04-20 20:00,BTC/USD,6800.0,6800.0,6739.6,6765.43,976129.89,144.26,-0.005096790125510425,0.008660244344685307,0.005827108881229314,39.42289723833524,0.0,0.0,50.41999999999992,0.19238397461324916,0.20932500330556778,4.217239251183054,23.891929541847457,-1,-1.0,555,,,,,,,495.99999936215545,14999,8339444,275775.9996453604
2020-04-05 21:00:00,05-04-20 21:00,BTC/USD,6765.43,6810.0,6729.2,6767.4,821217.84,121.4,0.00029114383523848954,0.008658856340698694,0.005712300757289347,38.657424144879926,10.0,0.0,51.440833333333295,0.19666607267248812,0.1313807124690185,19.901234567901053,24.132677524038044,1,1.0,556,1,,1,,,,495.99999936215545,14999,8354443,276271.99964472256
2020-04-06 05:00:00,06-04-20 05:00,BTC/USD,6955.2,7028.5,6927.8,6999.7,6507913.88,931.06,0.006377709741671898,0.00869681162229228,0.006540092295583705,45.778684041397256,0.0,77.71000000000004,55.77874999999987,0.25457723595455334,0.2630257938731158,1.6322466121141788,21.611749417870396,-1,-1.0,557,,,,,,,495.99999936215545,14999,8369442,276767.9996440847
2020-04-06 06:00:00,06-04-20 06:00,BTC/USD,6999.7,7110.9,6972.22,7095.2,6820699.0,966.45,0.013551208086043012,0.008737251807489386,0.006858438341010072,48.66199171713466,82.39999999999964,0.0,59.29458333333317,0.29738523052274374,0.247429852361445,9.16923553159371,21.06968037364123,1,1.0,558,,1,,,1,,495.99999936215545,14999,8384441,277263.9996434469
2020-04-08 00:00:00,08-04-20 00:00,BTC/USD,7203.0,7217.8,7151.64,7158.0,1418519.47,197.41,-0.0062669935633917866,0.007998584184559216,0.007031519176665448,50.33161426657128,2.800000000000182,0.0,80.8029166666666,0.12441795108468647,0.13168357165325195,2.8370079532874137,22.286631751812155,-1,-1.0,559,,,,,,,495.99999936215545,14999,8399440,277759.99964280904
2020-04-08 01:00:00,08-04-20 01:00,BTC/USD,7158.0,7189.9,7155.3,7160.0,1525405.91,212.86,0.0002793686287201426,0.007998607719963776,0.006892793331381046,49.35240025268829,0.0,3.6599999999998545,79.07791666666658,0.12713199534214673,0.12410228308577606,1.2059310836597745,21.421285135273788,1,1.0,560,1,,1,,,,495.99999936215545,14999,8414439,278255.9996421712
2020-04-08 04:00:00,08-04-20 04:00,BTC/USD,7357.2,7389.6,7339.0,7360.9,8079834.27,1098.6,0.0005027822990662938,0.008085330228673386,0.0074349302682272635,54.72777821139406,0.0,74.30000000000018,79.53208333333332,0.18167720573982188,0.20375948909507238,5.729159587337597,20.345158127240207,-1,-1.0,561,1,,,1,,,495.99999936215545,14999,8429438,278751.99964153336
2020-04-11 17:00:00,11-04-20 17:00,BTC/USD,6826.9,6835.8,6800.0,6800.0,2055970.6,301.78,-0.003948078424524015,0.007611652011818073,0.005257082377033472,35.748160163827606,0.0,0.0,46.98291666666671,0.1278744933885547,0.10406264688406171,10.266508622338275,27.029987431216977,1,1.0,562,1,,1,,,,495.99999936215545,14999,8444437,279247.9996408955
2020-04-16 07:00:00,16-04-20 07:00,BTC/USD,6699.98,6999.0,6699.9,6917.3,21199728.67,3084.92,0.031920978763885305,0.006465813623366228,0.00814553185342946,56.345087489727604,299.0,0.0,66.63541666666659,0.23953728310145406,0.14306706268563416,25.214094266849667,30.594224608455566,1,1.0,563,,,,,,,495.99999936215545,14999,8459436,279743.9996402577
2020-04-16 08:00:00,16-04-20 08:00,BTC/USD,6917.3,7166.4,6906.01,7072.59,19099950.31,2704.18,0.022201229375540085,0.006623376080587616,0.009017148936925434,63.77459739980946,0.0,206.11000000000058,75.75541666666656,0.21070000495014135,0.2392073174085469,6.336263279502287,30.37871974975697,-1,-1.0,564,1,,,1,,,495.99999936215545,14999,8474435,280239.99963961984
